OrgID,Department,Employee_Number,Telework Eligible Class,Work Schedule,1 Way Commute Miles,1 Way Commute Minutes,Telework Days,Report Date
7760,DGS,DGS01905,No,Standard,31,35.35,0,10/18/2021
7760,DGS,DGS01906,No,Standard,17.31,31.77,0,10/18/2021
7760,DGS,DGS01907,No,Standard,12.36,18.51,0,10/18/2021
7760,DGS,DGS01908,No,Standard,3.97,12.22,0,10/18/2021
7760,DGS,DGS01909,No,Standard,13.85,26.64,0,10/18/2021
7760,DGS,DGS01910,No,Standard,9.08,22.61,0,10/18/2021
7760,DGS,DGS01911,No,Standard,13.23,29.62,0,10/18/2021
7760,DGS,DGS01912,No,Standard,15.64,23.55,0,10/18/2021
7760,DGS,DGS01913,No,Standard,9.6,15.57,0,10/18/2021
7760,DGS,DGS01914,No,Standard,10.74,19.21,0,10/18/2021
7760,DGS,DGS01915,No,Standard,13.36,31.01,0,10/18/2021
7760,DGS,DGS01917,No,Standard,7.89,17.41,0,10/18/2021
7760,DGS,DGS01918,No,Standard,13.29,39.18,0,10/18/2021
7760,DGS,DGS01919,No,Standard,9.7,15.04,0,10/18/2021
7760,DGS,DGS01920,No,Standard,20.83,35.07,0,10/18/2021
7760,DGS,DGS01921,No,Standard,15.84,33.88,0,10/18/2021
7760,DGS,DGS01922,No,Standard,6.12,15.09,0,10/18/2021
7760,DGS,DGS01923,No,Standard,5.95,21.45,0,10/18/2021
7760,DGS,DGS01924,No,Standard,6.29,18.85,0,10/18/2021
7760,DGS,DGS01925,No,Standard,10.71,22.05,0,10/18/2021
7760,DGS,DGS01926,No,Standard,3.94,10.38,0,10/18/2021
7760,DGS,DGS01927,No,Standard,5.83,16.18,0,10/18/2021
7760,DGS,DGS01928,No,Standard,2.22,7.12,0,10/18/2021
7760,DGS,DGS01929,No,Standard,6.89,14.24,0,10/18/2021
7760,DGS,DGS01930,No,Standard,13.99,21.12,0,10/18/2021
7760,DGS,DGS01932,No,Standard,2.26,8.8,0,10/18/2021
7760,DGS,DGS01933,No,Standard,18.17,31.98,0,10/18/2021
7760,DGS,DGS01934,No,Standard,11.79,19.48,0,10/18/2021
7760,DGS,DGS01935,No,Standard,37.18,54.78,0,10/18/2021
7760,DGS,DGS01936,No,Standard,13.63,27.87,0,10/18/2021
7760,DGS,DGS01937,No,Standard,32.21,48.04,0,10/18/2021
7760,DGS,DGS01938,No,Standard,10.79,19.11,0,10/18/2021
7760,DGS,DGS01939,No,Standard,2.88,8.42,0,10/18/2021
7760,DGS,DGS01940,No,Standard,3.99,10.7,0,10/18/2021
7760,DGS,DGS01941,No,Standard,180.99,156.03,0,10/18/2021
7760,DGS,DGS01942,No,Standard,6.04,14.79,0,10/18/2021
7760,DGS,DGS01943,No,Standard,53.4,86.93,0,10/18/2021
7760,DGS,DGS01944,No,Standard,48.46,66.64,0,10/18/2021
7760,DGS,DGS01945,No,Standard,12.3,38.62,0,10/18/2021
7760,DGS,DGS01946,No,Standard,5.25,18.23,0,10/18/2021
7760,DGS,DGS01948,No,Standard,7.77,18.32,0,10/18/2021
7760,DGS,DGS01949,No,Standard,1.86,5.64,0,10/18/2021
7760,DGS,DGS01952,No,Standard,13.85,25.16,0,10/18/2021
7760,DGS,DGS01953,No,Standard,12.68,29.79,0,10/18/2021
7760,DGS,DGS01954,No,Standard,18.98,34.21,0,10/18/2021
7760,DGS,DGS01955,No,Standard,19.72,36.42,0,10/18/2021
7760,DGS,DGS01956,No,Standard,6.97,17.14,0,10/18/2021
7760,DGS,DGS01957,No,Standard,5.14,13.5,0,10/18/2021
7760,DGS,DGS01958,No,Standard,8.84,25.4,0,10/18/2021
7760,DGS,DGS01959,No,Standard,40.14,48.81,5,10/18/2021
7760,DGS,DGS01960,No,Standard,9.09,28.45,0,10/18/2021
7760,DGS,DGS01961,No,Standard,15.82,29.18,0,10/18/2021
7760,DGS,DGS01962,No,Standard,9.38,19.28,0,10/18/2021
7760,DGS,DGS01963,No,Standard,11.47,22,0,10/18/2021
7760,DGS,DGS01964,No,Standard,8.15,21.93,0,10/18/2021
7760,DGS,DGS01965,No,Standard,5.72,12.21,0,10/18/2021
7760,DGS,DGS01967,No,Standard,8.08,19.29,0,10/18/2021
7760,DGS,DGS01968,No,Standard,20.35,37.31,0,10/18/2021
7760,DGS,DGS01969,No,Standard,8.81,19.92,0,10/18/2021
7760,DGS,DGS01970,No,Standard,5.6,18.13,0,10/18/2021
7760,DGS,DGS01971,No,Standard,4.7,13.45,0,10/18/2021
7760,DGS,DGS01972,No,Standard,2.13,9.17,0,10/18/2021
7760,DGS,DGS01973,No,Standard,5.91,15.8,0,10/18/2021
7760,DGS,DGS01974,No,Standard,15.57,37.49,0,10/18/2021
7760,DGS,DGS01975,No,Standard,16.75,35.42,0,10/18/2021
7760,DGS,DGS01976,No,Standard,13.07,25.1,0,10/18/2021
7760,DGS,DGS01979,No,Standard,27.73,42.1,0,10/18/2021
7760,DGS,DGS01980,No,Standard,13.99,21.12,0,10/18/2021
7760,DGS,DGS01981,No,Standard,1.66,6.71,0,10/18/2021
7760,DGS,DGS01982,No,Standard,2.72,7.95,0,10/18/2021
7760,DGS,DGS01983,No,Standard,15.01,29.18,0,10/18/2021
7760,DGS,DGS01984,No,Standard,8.16,21.74,0,10/18/2021
7760,DGS,DGS01985,No,Standard,4.76,18.79,0,10/18/2021
7760,DGS,DGS01986,No,Standard,15.63,23.9,0,10/18/2021
7760,DGS,DGS01987,No,Standard,0.98,4.01,0,10/18/2021
7760,DGS,DGS01988,No,Standard,14.58,31.76,0,10/18/2021
7760,DGS,DGS01989,No,Standard,11.55,23.83,0,10/18/2021
7760,DGS,DGS01993,No,Standard,11.43,30.7,0,10/18/2021
7760,DGS,DGS01994,No,Standard,18.04,27.2,0,10/18/2021
7760,DGS,DGS01995,No,Standard,9.5,16.89,0,10/18/2021
7760,DGS,DGS01996,No,Standard,4.9,14.58,0,10/18/2021
7760,DGS,DGS01998,No,Standard,11.34,15.55,0,10/18/2021
7760,DGS,DGS01999,No,Standard,20.49,29.61,0,10/18/2021
7760,DGS,DGS02000,No,Standard,0.52,2.82,0,10/18/2021
7760,DGS,DGS02002,No,Standard,2.72,7.95,0,10/18/2021
7760,DGS,DGS02003,No,Standard,12.26,24.79,0,10/18/2021
7760,DGS,DGS02004,No,Standard,29.69,51.51,0,10/18/2021
7760,DGS,DGS02005,No,Standard,10.04,20.6,0,10/18/2021
7760,DGS,DGS02006,No,Standard,15.36,28.24,0,10/18/2021
7760,DGS,DGS02007,No,Standard,9.63,20.32,0,10/18/2021
7760,DGS,DGS02008,No,Standard,45.5,68.41,0,10/18/2021
7760,DGS,DGS02009,No,Standard,53.16,68.82,0,10/18/2021
7760,DGS,DGS02010,No,Standard,7.99,19.88,0,10/18/2021
7760,DGS,DGS02011,No,Standard,0.93,5.8,0,10/18/2021
7760,DGS,DGS02012,No,Standard,13.61,18.97,0,10/18/2021
7760,DGS,DGS02013,No,Standard,11.91,25.34,0,10/18/2021
7760,DGS,DGS02014,No,Standard,6.56,13.39,0,10/18/2021
7760,DGS,DGS02015,No,Standard,4.57,19.2,0,10/18/2021
7760,DGS,DGS02016,No,Standard,0.91,5.41,0,10/18/2021
7760,DGS,DGS02017,No,Standard,7.16,17.43,0,10/18/2021
7760,DGS,DGS02019,No,Standard,13.05,28.2,0,10/18/2021
7760,DGS,DGS02020,No,Standard,12.26,37.19,0,10/18/2021
7760,DGS,DGS02021,No,Standard,6.9,13.13,0,10/18/2021
7760,DGS,DGS02023,No,Standard,28.17,43.86,0,10/18/2021
7760,DGS,DGS02024,No,Standard,10.41,17.97,0,10/18/2021
7760,DGS,DGS02025,No,Standard,9.91,29.63,0,10/18/2021
7760,DGS,DGS02026,No,Standard,5.11,18.36,0,10/18/2021
7760,DGS,DGS02027,No,Standard,34.2,57.21,0,10/18/2021
7760,DGS,DGS02028,No,Standard,8.15,24.73,0,10/18/2021
7760,DGS,DGS02029,No,Standard,13.53,24.73,0,10/18/2021
7760,DGS,DGS02030,No,Standard,2.09,8.96,0,10/18/2021
7760,DGS,DGS02031,No,Standard,8.77,19.6,0,10/18/2021
7760,DGS,DGS02032,No,Standard,11.32,27.54,0,10/18/2021
7760,DGS,DGS02033,No,Standard,18.97,40.37,0,10/18/2021
7760,DGS,DGS02034,No,Standard,0.3,1.48,0,10/18/2021
7760,DGS,DGS02036,No,Standard,12.64,38.76,0,10/18/2021
7760,DGS,DGS02037,No,Standard,5.14,18.62,0,10/18/2021
7760,DGS,DGS02038,No,Standard,7.94,23.02,0,10/18/2021
7760,DGS,DGS02039,No,Standard,1.62,7.13,0,10/18/2021
7760,DGS,DGS02040,No,Standard,19.82,31.71,0,10/18/2021
7760,DGS,DGS02041,No,Standard,40.37,47.37,0,10/18/2021
7760,DGS,DGS02043,No,Standard,11.14,23.47,0,10/18/2021
7760,DGS,DGS02044,No,Standard,12.93,27.65,0,10/18/2021
7760,DGS,DGS02045,No,Standard,27.59,41.54,0,10/18/2021
7760,DGS,DGS02046,No,Standard,13.54,27.34,0,10/18/2021
7760,DGS,DGS02047,No,Standard,15.1,29.27,0,10/18/2021
7760,DGS,DGS02048,No,Standard,3.12,11.38,0,10/18/2021
7760,DGS,DGS02049,No,Standard,14.81,28.88,0,10/18/2021
7760,DGS,DGS02050,No,Standard,11.53,24.88,0,10/18/2021
7760,DGS,DGS02051,No,Standard,4.51,16.97,0,10/18/2021
7760,DGS,DGS02052,No,Standard,8.72,17.81,0,10/18/2021
7760,DGS,DGS02053,No,Standard,17.62,26.89,0,10/18/2021
7760,DGS,DGS02054,No,Standard,8.97,18.41,0,10/18/2021
7760,DGS,DGS02055,No,Standard,7.57,18.77,0,10/18/2021
7760,DGS,DGS02056,No,Standard,8.54,21.62,0,10/18/2021
7760,DGS,DGS02057,No,Standard,13.06,21.92,0,10/18/2021
7760,DGS,DGS02058,No,Standard,3.82,10.66,0,10/18/2021
7760,DGS,DGS02059,No,Standard,28.8,41.67,0,10/18/2021
7760,DGS,DGS02060,No,Standard,5.25,15.75,0,10/18/2021
7760,DGS,DGS02061,No,Standard,14.58,27.18,0,10/18/2021
7760,DGS,DGS02062,No,Standard,6.53,17.65,0,10/18/2021
7760,DGS,DGS02063,No,Standard,8.78,21.44,0,10/18/2021
7760,DGS,DGS02064,No,Standard,12.05,27.58,0,10/18/2021
7760,DGS,DGS02068,No,Standard,2.83,10.15,0,10/18/2021
7760,DGS,DGS02069,No,Standard,8.79,14.53,0,10/18/2021
7760,DGS,DGS02070,No,Standard,15.33,18.73,0,10/18/2021
7760,DGS,DGS02071,No,Standard,4.3,11.39,0,10/18/2021
7760,DGS,DGS02072,No,Standard,14.99,26.16,0,10/18/2021
7760,DGS,DGS02073,No,Standard,9.47,21.25,0,10/18/2021
7760,DGS,DGS02074,No,Standard,16.63,42.77,0,10/18/2021
7760,DGS,DGS02075,No,Standard,2.53,8.77,0,10/18/2021
7760,DGS,DGS02076,No,Standard,2.36,8.51,0,10/18/2021
7760,DGS,DGS02079,No,Standard,14.6,32.02,0,10/18/2021
7760,DGS,DGS02080,No,Standard,2.22,7.12,0,10/18/2021
7760,DGS,DGS02081,No,Standard,3.15,6.73,0,10/18/2021
7760,DGS,DGS02082,No,Standard,12.49,23.13,0,10/18/2021
7760,DGS,DGS02083,No,Standard,40.55,49.69,0,10/18/2021
7760,DGS,DGS02084,No,Standard,12.22,26.65,0,10/18/2021
7760,DGS,DGS02085,No,Standard,5.26,12.57,0,10/18/2021
7760,DGS,DGS02086,No,Standard,26.52,50.03,0,10/18/2021
7760,DGS,DGS02087,No,Standard,46.89,63.8,0,10/18/2021
7760,DGS,DGS02088,No,Standard,8.7,14.65,0,10/18/2021
7760,DGS,DGS02089,No,Standard,4.71,11.06,0,10/18/2021
7760,DGS,DGS02090,No,Standard,10.77,15.02,0,10/18/2021
7760,DGS,DGS02091,No,Standard,4.3,11.28,0,10/18/2021
7760,DGS,DGS02092,No,Standard,7.04,13.56,0,10/18/2021
7760,DGS,DGS02093,No,Standard,3.73,9.66,0,10/18/2021
7760,DGS,DGS02094,No,Standard,18.33,31.73,0,10/18/2021
7760,DGS,DGS02095,No,Standard,13.88,28.16,0,10/18/2021
7760,DGS,DGS02096,No,Standard,9.11,26.41,0,10/18/2021
7760,DGS,DGS02097,No,Standard,2.34,9.42,0,10/18/2021
7760,DGS,DGS02098,No,Standard,27.52,52.1,0,10/18/2021
7760,DGS,DGS02099,No,Standard,4.61,14.78,0,10/18/2021
7760,DGS,DGS02100,No,Standard,35.81,44.63,0,10/18/2021
7760,DGS,DGS02101,No,Standard,8.89,21.41,0,10/18/2021
7760,DGS,DGS02102,No,Standard,7.36,14.77,0,10/18/2021
7760,DGS,DGS02103,No,Standard,10.13,25.09,0,10/18/2021
7760,DGS,DGS02104,No,Standard,5.98,14.6,0,10/18/2021
7760,DGS,DGS02105,No,Standard,11.26,17.35,0,10/18/2021
7760,DGS,DGS02106,No,Standard,18.53,31.74,0,10/18/2021
7760,DGS,DGS02107,No,Standard,13.49,21.97,0,10/18/2021
7760,DGS,DGS02108,No,Standard,10.29,28.77,0,10/18/2021
7760,DGS,DGS02109,No,Standard,22.37,35.7,0,10/18/2021
7760,DGS,DGS02110,No,Standard,5.5,15.57,0,10/18/2021
7760,DGS,DGS02111,No,Standard,14.81,32.67,0,10/18/2021
7760,DGS,DGS02112,No,Standard,7.66,24.52,0,10/18/2021
7760,DGS,DGS02113,No,Standard,14.41,29.74,0,10/18/2021
7760,DGS,DGS02114,No,Standard,10.5,20.88,0,10/18/2021
7760,DGS,DGS02115,No,Standard,2.94,10.35,0,10/18/2021
7760,DGS,DGS02117,No,Standard,14.45,24.39,0,10/18/2021
7760,DGS,DGS02118,No,Standard,11.41,22.92,0,10/18/2021
7760,DGS,DGS02119,No,Standard,8.12,26.73,0,10/18/2021
7760,DGS,DGS02122,No,Standard,24.63,42.54,0,10/18/2021
7760,DGS,DGS02124,No,Standard,3.5,8.76,0,10/18/2021
7760,DGS,DGS02125,No,Standard,12.12,22.89,0,10/18/2021
7760,DGS,DGS02126,No,Standard,12.63,37.21,0,10/18/2021
7760,DGS,DGS02127,No,Standard,3.83,9.19,0,10/18/2021
7760,DGS,DGS02128,No,Standard,5.17,14.95,0,10/18/2021
7760,DGS,DGS02129,No,Standard,4.38,9,0,10/18/2021
7760,DGS,DGS02130,No,Standard,24.74,40.07,0,10/18/2021
7760,DGS,DGS02131,No,Standard,7.74,14.78,0,10/18/2021
7760,DGS,DGS02132,No,Standard,4.15,11.11,0,10/18/2021
7760,DGS,DGS02135,No,Standard,4.25,12.49,0,10/18/2021
7760,DGS,DGS02136,No,Standard,13.36,25.68,0,10/18/2021
7760,DGS,DGS02137,No,Standard,45.63,52.67,0,10/18/2021
7760,DGS,DGS02138,No,Standard,11.54,20.22,0,10/18/2021
7760,DGS,DGS02139,No,Standard,5.84,18.2,0,10/18/2021
7760,DGS,DGS02140,No,Standard,22.85,33.08,0,10/18/2021
7760,DGS,DGS02141,No,Standard,1.92,7.74,0,10/18/2021
7760,DGS,DGS02142,No,Standard,17.08,30.79,0,10/18/2021
7760,DGS,DGS02143,No,Standard,22.76,39.73,0,10/18/2021
7760,DGS,DGS02144,No,Standard,14.76,25.84,0,10/18/2021
7760,DGS,DGS02145,No,Standard,11.88,22.64,0,10/18/2021
7760,DGS,DGS02146,No,Standard,14.91,36.66,0,10/18/2021
7760,DGS,DGS02147,No,Standard,14.23,29.84,0,10/18/2021
7760,DGS,DGS02148,No,Standard,6.01,15.4,0,10/18/2021
7760,DGS,DGS02150,No,Standard,5.76,14.5,0,10/18/2021
7760,DGS,DGS02151,No,Standard,5.8,14.94,0,10/18/2021
7760,DGS,DGS02152,No,Standard,6.07,20.79,0,10/18/2021
7760,DGS,DGS02153,No,Standard,14.4,32.12,0,10/18/2021
7760,DGS,DGS02155,No,Standard,8.94,27.78,0,10/18/2021
7760,DGS,DGS02157,No,Standard,20.47,33.16,0,10/18/2021
7760,DGS,DGS02158,No,Standard,14.72,29.37,0,10/18/2021
7760,DGS,DGS02159,No,Standard,10.64,19.97,0,10/18/2021
7760,DGS,DGS02160,No,Standard,14.78,30.49,0,10/18/2021
7760,DGS,DGS02161,No,Standard,12.64,35.49,0,10/18/2021
7760,DGS,DGS02162,No,Standard,11.69,22.22,0,10/18/2021
7760,DGS,DGS02164,No,Standard,5.08,13.77,0,10/18/2021
7760,DGS,DGS02165,No,Standard,19.88,23.66,0,10/18/2021
7760,DGS,DGS02166,No,Standard,6.32,15.06,0,10/18/2021
7760,DGS,DGS02167,No,Standard,9.86,18.5,0,10/18/2021
7760,DGS,DGS02169,No,Standard,40.71,46.61,0,10/18/2021
7760,DGS,DGS02170,No,Standard,12.06,22.73,0,10/18/2021
7760,DGS,DGS02172,No,Standard,5.48,16.99,0,10/18/2021
7760,DGS,DGS02173,No,Standard,6.56,19.41,0,10/18/2021
7760,DGS,DGS02174,No,Standard,6.14,19.17,0,10/18/2021
7760,DGS,DGS02175,No,Standard,5.52,14.19,0,10/18/2021
7760,DGS,DGS02176,No,Standard,3.59,10.14,0,10/18/2021
7760,DGS,DGS02177,No,Standard,15.58,32.24,0,10/18/2021
7760,DGS,DGS02178,No,Standard,36.12,44.15,0,10/18/2021
7760,DGS,DGS02179,No,Standard,12.53,26.29,0,10/18/2021
7760,DGS,DGS02180,No,Standard,8.03,17.88,0,10/18/2021
7760,DGS,DGS02181,No,Standard,7.97,18.35,0,10/18/2021
7760,DGS,DGS02182,No,Standard,2.81,8.74,0,10/18/2021
7760,DGS,DGS02184,No,Standard,70.43,92.05,0,10/18/2021
7760,DGS,DGS02185,No,Standard,7.86,18.04,0,10/18/2021
7760,DGS,DGS02186,No,Standard,10.99,34.36,0,10/18/2021
7760,DGS,DGS02187,No,Standard,7.28,17.21,0,10/18/2021
7760,DGS,DGS02188,No,Standard,71.03,94.42,0,10/18/2021
7760,DGS,DGS02189,No,Standard,13.99,34.54,0,10/18/2021
7760,DGS,DGS02191,No,Standard,2.51,8.69,0,10/18/2021
7760,DGS,DGS02192,No,Standard,4.99,14.97,0,10/18/2021
7760,DGS,DGS02193,No,Standard,6.86,19.74,0,10/18/2021
7760,DGS,DGS02194,No,Standard,5,11.72,0,10/18/2021
7760,DGS,DGS02197,No,Standard,10.91,24.3,0,10/18/2021
7760,DGS,DGS02198,No,Standard,3.11,9.72,0,10/18/2021
7760,DGS,DGS02199,No,Standard,12.01,28.37,0,10/18/2021
7760,DGS,DGS02200,No,Standard,6.43,18.26,0,10/18/2021
7760,DGS,DGS02201,No,Standard,10.8,19.45,0,10/18/2021
7760,DGS,DGS02202,No,Standard,14.01,21.8,0,10/18/2021
7760,DGS,DGS02204,No,Standard,8.48,17.04,0,10/18/2021
7760,DGS,DGS02205,No,Standard,4.43,15.25,0,10/18/2021
7760,DGS,DGS02206,No,Standard,14.32,29.95,0,10/18/2021
7760,DGS,DGS02207,No,Standard,4.58,12.43,0,10/18/2021
7760,DGS,DGS02208,No,Standard,8.95,24.58,0,10/18/2021
7760,DGS,DGS02209,No,Standard,0.78,2.9,0,10/18/2021
7760,DGS,DGS02210,No,Standard,8.69,23.02,0,10/18/2021
7760,DGS,DGS02211,No,Standard,6.47,17.21,0,10/18/2021
7760,DGS,DGS02212,No,Standard,8.44,24.66,0,10/18/2021
7760,DGS,DGS02213,No,Standard,8.76,22.48,0,10/18/2021
7760,DGS,DGS02214,No,Standard,5.23,12.65,0,10/18/2021
7760,DGS,DGS02215,No,Standard,13.79,26.62,0,10/18/2021
7760,DGS,DGS02216,No,Standard,4.54,13.02,0,10/18/2021
7760,DGS,DGS02217,No,Standard,14.64,26.02,0,10/18/2021
7760,DGS,DGS02218,No,Standard,4.97,10.72,0,10/18/2021
7760,DGS,DGS02219,No,Standard,8.77,20.41,0,10/18/2021
7760,DGS,DGS02220,No,Standard,5.03,12.99,0,10/18/2021
7760,DGS,DGS02221,No,Standard,2.06,8.54,0,10/18/2021
7760,DGS,DGS02222,No,Standard,13.37,23.64,0,10/18/2021
7760,DGS,DGS02223,No,Standard,19.01,30.49,0,10/18/2021
7760,DGS,DGS02224,No,Standard,13.66,27.89,0,10/18/2021
7760,DGS,DGS02225,No,Standard,12.65,24.96,0,10/18/2021
7760,DGS,DGS02226,No,Standard,7.41,16.44,0,10/18/2021
7760,DGS,DGS02228,No,Standard,4.15,13.53,0,10/18/2021
7760,DGS,DGS02229,No,Standard,5.87,14.09,0,10/18/2021
7760,DGS,DGS02230,No,Standard,18.63,25.81,0,10/18/2021
7760,DGS,DGS02231,No,Standard,11.57,33.46,0,10/18/2021
7760,DGS,DGS02232,No,Standard,41.89,58.74,0,10/18/2021
7760,DGS,DGS02233,No,Standard,27.96,61.94,0,10/18/2021
7760,DGS,DGS02234,No,Standard,22.49,31.65,0,10/18/2021
7760,DGS,DGS02236,No,Standard,3.33,7.78,0,10/18/2021
7760,DGS,DGS02237,No,Standard,4.44,10.83,0,10/18/2021
7760,DGS,DGS02239,No,Standard,32.49,56.96,0,10/18/2021
7760,DGS,DGS02240,No,Standard,21.32,38.66,0,10/18/2021
7760,DGS,DGS02241,No,Standard,4.03,16.68,0,10/18/2021
7760,DGS,DGS02242,No,Standard,1.41,6.34,0,10/18/2021
7760,DGS,DGS02243,No,Standard,6.91,19.28,0,10/18/2021
7760,DGS,DGS02244,No,Standard,41.53,68.68,0,10/18/2021
7760,DGS,DGS02245,No,Standard,2.37,7.85,0,10/18/2021
7760,DGS,DGS02247,No,Standard,8.63,19.57,0,10/18/2021
7760,DGS,DGS02248,No,Standard,12.74,26.29,0,10/18/2021
7760,DGS,DGS02249,No,Standard,3.44,11.85,0,10/18/2021
7760,DGS,DGS02250,No,Standard,15.3,32.1,0,10/18/2021
7760,DGS,DGS02251,No,Standard,6.36,12.96,0,10/18/2021
7760,DGS,DGS02252,No,Standard,14.01,26.76,0,10/18/2021
7760,DGS,DGS02253,No,Standard,0.73,2.94,0,10/18/2021
7760,DGS,DGS02254,No,Standard,6.71,17.27,0,10/18/2021
7760,DGS,DGS02255,No,Standard,11.33,26.52,0,10/18/2021
7760,DGS,DGS02256,No,Standard,10.53,25.86,0,10/18/2021
7760,DGS,DGS02257,No,Standard,7.5,15.4,0,10/18/2021
7760,DGS,DGS02258,No,Standard,6.16,18.3,0,10/18/2021
7760,DGS,DGS02259,No,Standard,9.34,23.84,0,10/18/2021
7760,DGS,DGS02260,No,Standard,5.93,12.6,0,10/18/2021
7760,DGS,DGS02261,No,Standard,10.85,33.43,0,10/18/2021
7760,DGS,DGS02262,No,Standard,7.43,18.27,0,10/18/2021
7760,DGS,DGS02263,No,Standard,10.56,19.76,0,10/18/2021
7760,DGS,DGS02264,No,Standard,6.11,15.83,0,10/18/2021
7760,DGS,DGS02265,No,Standard,9.34,15.06,0,10/18/2021
7760,DGS,DGS02267,No,Standard,16.23,39.32,0,10/18/2021
7760,DGS,DGS02270,No,Standard,2.46,9.37,0,10/18/2021
7760,DGS,DGS02271,No,Standard,6.23,18.87,0,10/18/2021
7760,DGS,DGS02272,No,Standard,3.54,11.83,0,10/18/2021
7760,DGS,DGS02273,No,Standard,4.89,13.19,0,10/18/2021
7760,DGS,DGS02274,No,Standard,3.41,12.59,0,10/18/2021
7760,DGS,DGS02275,No,Standard,14.07,37.85,0,10/18/2021
7760,DGS,DGS02276,No,Standard,6.51,20.46,0,10/18/2021
7760,DGS,DGS02277,No,Standard,10.83,21.06,0,10/18/2021
7760,DGS,DGS02278,No,Standard,5.43,12.8,0,10/18/2021
7760,DGS,DGS02279,No,Standard,9.78,26.3,0,10/18/2021
7760,DGS,DGS02280,No,Standard,3.45,13.66,0,10/18/2021
7760,DGS,DGS02281,No,Standard,9.58,20.86,0,10/18/2021
7760,DGS,DGS02282,No,Standard,25.8,34.33,0,10/18/2021
7760,DGS,DGS02283,No,Standard,2.64,11.56,0,10/18/2021
7760,DGS,DGS02284,No,Standard,14.95,22.2,0,10/18/2021
7760,DGS,DGS02285,No,Standard,12.44,18.33,0,10/18/2021
7760,DGS,DGS02286,No,Standard,13.09,23.56,0,10/18/2021
7760,DGS,DGS02287,No,Standard,9.95,23.82,0,10/18/2021
7760,DGS,DGS02289,No,Standard,23.13,52.74,0,10/18/2021
7760,DGS,DGS02290,No,Standard,1.57,7.03,0,10/18/2021
7760,DGS,DGS02291,No,Standard,17.98,35.71,0,10/18/2021
7760,DGS,DGS02292,No,Standard,20.12,38.33,0,10/18/2021
7760,DGS,DGS02293,No,Standard,39.64,44.23,0,10/18/2021
7760,DGS,DGS02295,No,Standard,2.98,8.23,0,10/18/2021
7760,DGS,DGS02296,No,Standard,34.4,41.49,0,10/18/2021
7760,DGS,DGS02297,No,Standard,9.73,23.11,0,10/18/2021
7760,DGS,DGS02298,No,Standard,5.21,13.73,0,10/18/2021
7760,DGS,DGS02299,No,Standard,13.48,33.75,0,10/18/2021
7760,DGS,DGS02301,No,Standard,11.31,22.23,0,10/18/2021
7760,DGS,DGS02302,No,Standard,8.74,21.38,0,10/18/2021
7760,DGS,DGS02303,No,Standard,6.48,17.3,0,10/18/2021
7760,DGS,DGS02304,No,Standard,13.61,31.18,0,10/18/2021
7760,DGS,DGS02305,No,Standard,6.35,24.59,0,10/18/2021
7760,DGS,DGS02306,No,Standard,8.01,14.8,0,10/18/2021
7760,DGS,DGS02307,No,Standard,11.42,23.03,0,10/18/2021
7760,DGS,DGS02308,No,Standard,11.7,18.77,0,10/18/2021
7760,DGS,DGS02309,No,Standard,16.82,30.84,0,10/18/2021
7760,DGS,DGS02310,No,Standard,6.74,22.79,0,10/18/2021
7760,DGS,DGS02311,No,Standard,11.65,29.3,0,10/18/2021
7760,DGS,DGS02312,No,Standard,3.13,12.94,0,10/18/2021
7760,DGS,DGS02313,No,Standard,49.84,75.55,0,10/18/2021
7760,DGS,DGS02314,No,Standard,6.89,19.76,0,10/18/2021
7760,DGS,DGS02315,No,Standard,8.41,25.21,0,10/18/2021
7760,DGS,DGS02316,No,Standard,8.23,22.48,0,10/18/2021
7760,DGS,DGS02317,No,Standard,3.42,9.15,0,10/18/2021
7760,DGS,DGS02318,No,Standard,9.56,22.53,0,10/18/2021
7760,DGS,DGS02319,No,Standard,5.68,17.65,0,10/18/2021
7760,DGS,DGS02320,No,Standard,33.14,50.78,0,10/18/2021
7760,DGS,DGS02321,No,Standard,12.38,25.16,0,10/18/2021
7760,DGS,DGS02322,No,Standard,12.3,20.6,0,10/18/2021
7760,DGS,DGS02323,No,Standard,6.82,20,0,10/18/2021
7760,DGS,DGS02324,No,Standard,13.86,26.12,0,10/18/2021
7760,DGS,DGS02325,No,Standard,8.15,16.34,0,10/18/2021
7760,DGS,DGS02327,No,Standard,3.22,11.62,0,10/18/2021
7760,DGS,DGS02328,No,Standard,3.34,9.9,0,10/18/2021
7760,DGS,DGS02330,No,Standard,6.4,13.17,0,10/18/2021
7760,DGS,DGS02331,No,Standard,8.15,18.54,0,10/18/2021
7760,DGS,DGS02332,No,Standard,9.24,22.79,0,10/18/2021
7760,DGS,DGS02333,No,Standard,0.84,3.21,0,10/18/2021
7760,DGS,DGS02334,No,Standard,21.03,39.06,0,10/18/2021
7760,DGS,DGS02335,No,Standard,12.08,36.45,0,10/18/2021
7760,DGS,DGS02336,No,Standard,11.79,29.5,0,10/18/2021
7760,DGS,DGS02337,No,Standard,68.03,88.41,0,10/18/2021
7760,DGS,DGS02338,No,Standard,2.77,9.5,0,10/18/2021
7760,DGS,DGS02339,No,Standard,2.05,7.98,0,10/18/2021
7760,DGS,DGS02340,No,Standard,8.39,18.49,0,10/18/2021
7760,DGS,DGS02341,No,Standard,22.43,34.1,0,10/18/2021
7760,DGS,DGS02342,No,Standard,10.24,29.02,0,10/18/2021
